[2025-08-05T08:15:01.243+0000] {local_task_job_runner.py:120} INFO - ::group::Pre task execution logs
[2025-08-05T08:49:02.572+0000] {History_Min.py:52} INFO - ✅ Đã lưu STT
[2025-08-05T08:49:04.591+0000] {History_Min.py:52} INFO - ✅ Đã lưu SVG
[2025-08-05T08:49:04.845+0000] {logging_mixin.py:188} INFO - ❌ Không có dữ liệu trong JSON với symbol=SVH
[2025-08-05T08:49:04.848+0000] {History_Min.py:38} WARNING - ⚠️ Không có dữ liệu cho SVH
[2025-08-05T08:49:05.797+0000] {History_Min.py:52} INFO - ✅ Đã lưu SWC
[2025-08-05T08:49:07.257+0000] {History_Min.py:52} INFO - ✅ Đã lưu SZG
[2025-08-05T08:49:07.337+0000] {History_Min.py:52} INFO - ✅ Đã lưu SZE
[2025-08-05T08:49:08.153+0000] {History_Min.py:52} INFO - ✅ Đã lưu TA6
[2025-08-05T08:49:09.773+0000] {History_Min.py:52} INFO - ✅ Đã lưu TAB
[2025-08-05T08:49:11.034+0000] {History_Min.py:52} INFO - ✅ Đã lưu TAN
[2025-08-05T08:49:12.172+0000] {History_Min.py:52} INFO - ✅ Đã lưu TAL
[2025-08-05T08:49:13.436+0000] {History_Min.py:52} INFO - ✅ Đã lưu TAW
[2025-08-05T08:49:14.719+0000] {History_Min.py:52} INFO - ✅ Đã lưu TB8
[2025-08-05T08:49:15.498+0000] {History_Min.py:52} INFO - ✅ Đã lưu TAR
[2025-08-05T08:49:15.992+0000] {History_Min.py:52} INFO - ✅ Đã lưu TBD
[2025-08-05T08:49:17.080+0000] {History_Min.py:52} INFO - ✅ Đã lưu TBH
[2025-08-05T08:49:17.920+0000] {History_Min.py:52} INFO - ✅ Đã lưu TBR
[2025-08-05T08:49:18.478+0000] {History_Min.py:52} INFO - ✅ Đã lưu TBT
[2025-08-05T08:49:19.352+0000] {logging_mixin.py:188} INFO - ❌ Không có dữ liệu trong JSON với symbol=TBW
[2025-08-05T08:49:19.356+0000] {History_Min.py:38} WARNING - ⚠️ Không có dữ liệu cho TBW
[2025-08-05T08:49:20.263+0000] {History_Min.py:52} INFO - ✅ Đã lưu TCJ
[2025-08-05T08:49:20.790+0000] {History_Min.py:52} INFO - ✅ Đã lưu TCK
[2025-08-05T08:49:22.852+0000] {History_Min.py:52} INFO - ✅ Đã lưu TDB
[2025-08-05T08:49:23.490+0000] {History_Min.py:52} INFO - ✅ Đã lưu TDF
[2025-08-05T08:49:23.546+0000] {History_Min.py:52} INFO - ✅ Đã lưu TCW
[2025-08-05T08:49:26.080+0000] {History_Min.py:52} INFO - ✅ Đã lưu TED
[2025-08-05T08:49:26.266+0000] {History_Min.py:52} INFO - ✅ Đã lưu TEL
[2025-08-05T08:49:26.682+0000] {History_Min.py:52} INFO - ✅ Đã lưu TDS
[2025-08-05T08:49:28.617+0000] {History_Min.py:52} INFO - ✅ Đã lưu TGG
[2025-08-05T08:49:28.896+0000] {History_Min.py:52} INFO - ✅ Đã lưu TGP
[2025-08-05T08:49:29.215+0000] {History_Min.py:52} INFO - ✅ Đã lưu TH1
[2025-08-05T08:49:31.052+0000] {History_Min.py:52} INFO - ✅ Đã lưu THM
[2025-08-05T08:49:31.371+0000] {History_Min.py:52} INFO - ✅ Đã lưu THN
[2025-08-05T08:49:31.761+0000] {History_Min.py:52} INFO - ✅ Đã lưu THP
[2025-08-05T08:49:33.550+0000] {History_Min.py:52} INFO - ✅ Đã lưu THU
[2025-08-05T08:49:33.780+0000] {History_Min.py:52} INFO - ✅ Đã lưu THW
[2025-08-05T08:49:35.621+0000] {History_Min.py:52} INFO - ✅ Đã lưu TID
[2025-08-05T08:49:36.026+0000] {History_Min.py:52} INFO - ✅ Đã lưu TIE
[2025-08-05T08:49:36.632+0000] {History_Min.py:52} INFO - ✅ Đã lưu TIN
[2025-08-05T08:49:38.221+0000] {logging_mixin.py:188} INFO - ❌ Không có dữ liệu trong JSON với symbol=TKA
[2025-08-05T08:49:38.224+0000] {History_Min.py:38} WARNING - ⚠️ Không có dữ liệu cho TKA
[2025-08-05T08:49:39.034+0000] {History_Min.py:52} INFO - ✅ Đã lưu TKC
[2025-08-05T08:49:41.055+0000] {History_Min.py:52} INFO - ✅ Đã lưu TIS
[2025-08-05T08:49:41.815+0000] {History_Min.py:52} INFO - ✅ Đã lưu TL4
[2025-08-05T08:49:42.750+0000] {History_Min.py:52} INFO - ✅ Đã lưu TKG
[2025-08-05T08:49:43.589+0000] {History_Min.py:52} INFO - ✅ Đã lưu TLI
[2025-08-05T08:49:44.624+0000] {History_Min.py:52} INFO - ✅ Đã lưu TLP
[2025-08-05T08:49:45.194+0000] {History_Min.py:52} INFO - ✅ Đã lưu TLT
[2025-08-05T08:49:46.160+0000] {History_Min.py:52} INFO - ✅ Đã lưu TMG
[2025-08-05T08:49:47.000+0000] {History_Min.py:52} INFO - ✅ Đã lưu TMW
[2025-08-05T08:49:48.804+0000] {History_Min.py:52} INFO - ✅ Đã lưu TNB
[2025-08-05T08:49:48.887+0000] {History_Min.py:52} INFO - ✅ Đã lưu TNA
[2025-08-05T08:49:49.282+0000] {History_Min.py:52} INFO - ✅ Đã lưu TNM
[2025-08-05T08:49:51.322+0000] {History_Min.py:52} INFO - ✅ Đã lưu TNP
[2025-08-05T08:49:51.987+0000] {History_Min.py:52} INFO - ✅ Đã lưu TNV
[2025-08-05T08:49:52.111+0000] {History_Min.py:52} INFO - ✅ Đã lưu TNS
[2025-08-05T08:49:53.859+0000] {History_Min.py:52} INFO - ✅ Đã lưu TNW
[2025-08-05T08:49:54.509+0000] {History_Min.py:52} INFO - ✅ Đã lưu TOP
[2025-08-05T08:49:56.091+0000] {History_Min.py:52} INFO - ✅ Đã lưu TOS
[2025-08-05T08:49:56.341+0000] {History_Min.py:52} INFO - ✅ Đã lưu TOW
[2025-08-05T08:49:57.063+0000] {History_Min.py:52} INFO - ✅ Đã lưu TPS
[2025-08-05T08:49:58.625+0000] {History_Min.py:52} INFO - ✅ Đã lưu TQN
[2025-08-05T08:49:58.648+0000] {logging_mixin.py:188} INFO - ❌ Không có dữ liệu trong JSON với symbol=TQW
[2025-08-05T08:49:58.653+0000] {History_Min.py:38} WARNING - ⚠️ Không có dữ liệu cho TQW
[2025-08-05T08:49:59.602+0000] {History_Min.py:52} INFO - ✅ Đã lưu TR1
[2025-08-05T08:50:01.015+0000] {History_Min.py:52} INFO - ✅ Đã lưu TRS
[2025-08-05T08:50:01.141+0000] {History_Min.py:52} INFO - ✅ Đã lưu TRT
[2025-08-05T08:50:02.741+0000] {History_Min.py:52} INFO - ✅ Đã lưu TS3
[2025-08-05T08:50:03.323+0000] {logging_mixin.py:188} INFO - ❌ Không có dữ liệu trong JSON với symbol=TS4
[2025-08-05T08:50:03.327+0000] {History_Min.py:38} WARNING - ⚠️ Không có dữ liệu cho TS4
[2025-08-05T08:50:04.112+0000] {History_Min.py:52} INFO - ✅ Đã lưu TSA
[2025-08-05T08:50:05.797+0000] {History_Min.py:52} INFO - ✅ Đã lưu TSD
[2025-08-05T08:50:05.866+0000] {History_Min.py:52} INFO - ✅ Đã lưu TSG
[2025-08-05T08:50:06.645+0000] {History_Min.py:52} INFO - ✅ Đã lưu TSJ
[2025-08-05T08:50:08.334+0000] {History_Min.py:52} INFO - ✅ Đã lưu TST
[2025-08-05T08:50:08.960+0000] {logging_mixin.py:188} INFO - ❌ Không có dữ liệu trong JSON với symbol=TTB
[2025-08-05T08:50:08.966+0000] {History_Min.py:38} WARNING - ⚠️ Không có dữ liệu cho TTB
[2025-08-05T08:50:09.495+0000] {History_Min.py:52} INFO - ✅ Đã lưu TT6
[2025-08-05T08:50:10.921+0000] {History_Min.py:52} INFO - ✅ Đã lưu TTD
[2025-08-05T08:50:11.684+0000] {History_Min.py:52} INFO - ✅ Đã lưu TTG
[2025-08-05T08:50:13.330+0000] {History_Min.py:52} INFO - ✅ Đã lưu TTS
[2025-08-05T08:50:13.969+0000] {logging_mixin.py:188} INFO - ❌ Không có dữ liệu trong JSON với symbol=TTZ
[2025-08-05T08:50:13.973+0000] {History_Min.py:38} WARNING - ⚠️ Không có dữ liệu cho TTZ
[2025-08-05T08:50:15.867+0000] {History_Min.py:52} INFO - ✅ Đã lưu TUG
[2025-08-05T08:50:19.584+0000] {History_Min.py:52} INFO - ✅ Đã lưu TV6
[2025-08-05T08:50:19.588+0000] {History_Min.py:52} INFO - ✅ Đã lưu TV1
[2025-08-05T08:50:21.614+0000] {History_Min.py:52} INFO - ✅ Đã lưu TTN
[2025-08-05T08:50:22.243+0000] {History_Min.py:52} INFO - ✅ Đã lưu TVG
[2025-08-05T08:50:22.374+0000] {History_Min.py:52} INFO - ✅ Đã lưu TVA
[2025-08-05T08:50:24.224+0000] {History_Min.py:52} INFO - ✅ Đã lưu TVH
[2025-08-05T08:50:24.786+0000] {History_Min.py:52} INFO - ✅ Đã lưu TVM
[2025-08-05T08:50:26.670+0000] {History_Min.py:52} INFO - ✅ Đã lưu TW3
[2025-08-05T08:50:27.537+0000] {History_Min.py:52} INFO - ✅ Đã lưu UCT
[2025-08-05T08:50:31.646+0000] {History_Min.py:52} INFO - ✅ Đã lưu UDC
[2025-08-05T08:50:32.071+0000] {History_Min.py:52} INFO - ✅ Đã lưu UDJ
[2025-08-05T08:50:34.244+0000] {History_Min.py:52} INFO - ✅ Đã lưu TVN
[2025-08-05T08:50:34.476+0000] {History_Min.py:52} INFO - ✅ Đã lưu UDL
[2025-08-05T08:50:34.570+0000] {History_Min.py:52} INFO - ✅ Đã lưu UEM
[2025-08-05T08:50:37.106+0000] {History_Min.py:52} INFO - ✅ Đã lưu UPC
[2025-08-05T08:50:37.167+0000] {History_Min.py:52} INFO - ✅ Đã lưu UMC
[2025-08-05T08:50:37.323+0000] {History_Min.py:52} INFO - ✅ Đã lưu UPH
[2025-08-05T08:50:39.744+0000] {History_Min.py:52} INFO - ✅ Đã lưu USC
[2025-08-05T08:50:40.101+0000] {History_Min.py:52} INFO - ✅ Đã lưu UXC
[2025-08-05T08:50:40.505+0000] {History_Min.py:52} INFO - ✅ Đã lưu USD
[2025-08-05T08:50:42.737+0000] {History_Min.py:52} INFO - ✅ Đã lưu V11
[2025-08-05T08:50:42.891+0000] {History_Min.py:52} INFO - ✅ Đã lưu V15
[2025-08-05T08:50:45.920+0000] {History_Min.py:52} INFO - ✅ Đã lưu VAV
[2025-08-05T08:50:47.836+0000] {History_Min.py:52} INFO - ✅ Đã lưu VBB
[2025-08-05T08:50:48.730+0000] {History_Min.py:52} INFO - ✅ Đã lưu VBG
[2025-08-05T08:50:50.695+0000] {History_Min.py:52} INFO - ✅ Đã lưu VBH
[2025-08-05T08:50:51.462+0000] {History_Min.py:52} INFO - ✅ Đã lưu VC5
[2025-08-05T08:50:51.491+0000] {History_Min.py:52} INFO - ✅ Đã lưu VAB
[2025-08-05T08:50:53.222+0000] {logging_mixin.py:188} INFO - ❌ Không có dữ liệu trong JSON với symbol=VCE
[2025-08-05T08:50:53.227+0000] {History_Min.py:38} WARNING - ⚠️ Không có dữ liệu cho VCE
[2025-08-05T08:50:55.130+0000] {History_Min.py:52} INFO - ✅ Đã lưu VCR
[2025-08-05T08:50:55.832+0000] {History_Min.py:52} INFO - ✅ Đã lưu VCT
[2025-08-05T08:50:57.208+0000] {History_Min.py:52} INFO - ✅ Đã lưu VCP
[2025-08-05T08:50:58.031+0000] {History_Min.py:52} INFO - ✅ Đã lưu VCW
[2025-08-05T08:50:58.691+0000] {History_Min.py:52} INFO - ✅ Đã lưu VCX
[2025-08-05T08:50:59.616+0000] {logging_mixin.py:188} INFO - ❌ Không có dữ liệu trong JSON với symbol=VDB
[2025-08-05T08:50:59.621+0000] {History_Min.py:38} WARNING - ⚠️ Không có dữ liệu cho VDB
[2025-08-05T08:51:00.784+0000] {History_Min.py:52} INFO - ✅ Đã lưu VDG
[2025-08-05T08:51:01.379+0000] {History_Min.py:52} INFO - ✅ Đã lưu VDN
[2025-08-05T08:51:02.179+0000] {History_Min.py:52} INFO - ✅ Đã lưu VDT
[2025-08-05T08:51:03.407+0000] {History_Min.py:52} INFO - ✅ Đã lưu VE2
[2025-08-05T08:51:05.919+0000] {History_Min.py:52} INFO - ✅ Đã lưu VE9
[2025-08-05T08:51:07.312+0000] {History_Min.py:52} INFO - ✅ Đã lưu VEC
[2025-08-05T08:51:10.231+0000] {History_Min.py:52} INFO - ✅ Đã lưu VES
[2025-08-05T08:51:12.560+0000] {History_Min.py:52} INFO - ✅ Đã lưu VEF
[2025-08-05T08:51:13.984+0000] {History_Min.py:52} INFO - ✅ Đã lưu VET
[2025-08-05T08:51:15.357+0000] {History_Min.py:52} INFO - ✅ Đã lưu VFC
[2025-08-05T08:51:15.901+0000] {History_Min.py:52} INFO - ✅ Đã lưu VEA
[2025-08-05T08:51:17.088+0000] {History_Min.py:52} INFO - ✅ Đã lưu VFR
[2025-08-05T08:51:18.913+0000] {History_Min.py:52} INFO - ✅ Đã lưu VGG
[2025-08-05T08:51:19.625+0000] {History_Min.py:52} INFO - ✅ Đã lưu VGL
[2025-08-05T08:51:22.233+0000] {History_Min.py:52} INFO - ✅ Đã lưu VGR
[2025-08-05T08:51:24.970+0000] {History_Min.py:52} INFO - ✅ Đã lưu VGV
[2025-08-05T08:51:27.913+0000] {History_Min.py:52} INFO - ✅ Đã lưu VHD
[2025-08-05T08:51:30.261+0000] {History_Min.py:52} INFO - ✅ Đã lưu VGT
[2025-08-05T08:51:30.430+0000] {History_Min.py:52} INFO - ✅ Đã lưu VHF
[2025-08-05T08:51:33.092+0000] {History_Min.py:52} INFO - ✅ Đã lưu VHH
[2025-08-05T08:51:35.852+0000] {History_Min.py:52} INFO - ✅ Đã lưu VIE
[2025-08-05T08:51:38.743+0000] {History_Min.py:52} INFO - ✅ Đã lưu VIH
[2025-08-05T08:51:39.025+0000] {History_Min.py:52} INFO - ✅ Đã lưu VHG
[2025-08-05T08:51:40.340+0000] {History_Min.py:52} INFO - ✅ Đã lưu VGI
[2025-08-05T08:51:41.599+0000] {History_Min.py:52} INFO - ✅ Đã lưu VIM
[2025-08-05T08:51:41.614+0000] {History_Min.py:52} INFO - ✅ Đã lưu VIN
[2025-08-05T08:51:42.808+0000] {History_Min.py:52} INFO - ✅ Đã lưu VIR
[2025-08-05T08:51:44.127+0000] {History_Min.py:52} INFO - ✅ Đã lưu VIW
[2025-08-05T08:51:44.571+0000] {History_Min.py:52} INFO - ✅ Đã lưu VKC
[2025-08-05T08:51:45.146+0000] {logging_mixin.py:188} INFO - ❌ Không có dữ liệu trong JSON với symbol=VKP
[2025-08-05T08:51:45.149+0000] {History_Min.py:38} WARNING - ⚠️ Không có dữ liệu cho VKP
[2025-08-05T08:51:47.828+0000] {History_Min.py:52} INFO - ✅ Đã lưu VLF
[2025-08-05T08:51:51.387+0000] {History_Min.py:52} INFO - ✅ Đã lưu VLB
[2025-08-05T08:51:53.147+0000] {History_Min.py:52} INFO - ✅ Đã lưu VLG
[2025-08-05T08:51:53.690+0000] {History_Min.py:52} INFO - ✅ Đã lưu VLC
[2025-08-05T08:51:53.915+0000] {History_Min.py:52} INFO - ✅ Đã lưu VLP
[2025-08-05T08:51:55.677+0000] {History_Min.py:52} INFO - ✅ Đã lưu VLW
[2025-08-05T08:51:56.014+0000] {logging_mixin.py:188} INFO - ❌ Không có dữ liệu trong JSON với symbol=VMA
[2025-08-05T08:51:56.017+0000] {History_Min.py:38} WARNING - ⚠️ Không có dữ liệu cho VMA
[2025-08-05T08:51:56.849+0000] {History_Min.py:52} INFO - ✅ Đã lưu VMG
[2025-08-05T08:51:58.148+0000] {History_Min.py:52} INFO - ✅ Đã lưu VMK
[2025-08-05T08:51:58.517+0000] {History_Min.py:52} INFO - ✅ Đã lưu VMT
[2025-08-05T08:52:00.487+0000] {History_Min.py:52} INFO - ✅ Đã lưu VNA
[2025-08-05T08:52:02.151+0000] {History_Min.py:52} INFO - ✅ Đã lưu VNH
[2025-08-05T08:52:03.231+0000] {History_Min.py:52} INFO - ✅ Đã lưu VNI
[2025-08-05T08:52:03.960+0000] {History_Min.py:52} INFO - ✅ Đã lưu VNB
[2025-08-05T08:52:05.327+0000] {History_Min.py:52} INFO - ✅ Đã lưu VNP
[2025-08-05T08:52:05.701+0000] {History_Min.py:52} INFO - ✅ Đã lưu VNX
[2025-08-05T08:52:06.550+0000] {History_Min.py:52} INFO - ✅ Đã lưu VNY
[2025-08-05T08:52:08.615+0000] {History_Min.py:52} INFO - ✅ Đã lưu VNZ
[2025-08-05T08:52:09.168+0000] {History_Min.py:52} INFO - ✅ Đã lưu VPA
[2025-08-05T08:52:09.429+0000] {History_Min.py:52} INFO - ✅ Đã lưu VOC
[2025-08-05T08:52:11.168+0000] {History_Min.py:52} INFO - ✅ Đã lưu VPC
[2025-08-05T08:52:11.799+0000] {History_Min.py:52} INFO - ✅ Đã lưu VPR
[2025-08-05T08:52:11.884+0000] {History_Min.py:52} INFO - ✅ Đã lưu VPW
[2025-08-05T08:52:13.679+0000] {History_Min.py:52} INFO - ✅ Đã lưu VQC
[2025-08-05T08:52:15.731+0000] {History_Min.py:52} INFO - ✅ Đã lưu VSE
[2025-08-05T08:52:16.805+0000] {History_Min.py:52} INFO - ✅ Đã lưu VRG
[2025-08-05T08:52:17.104+0000] {History_Min.py:52} INFO - ✅ Đã lưu VSF
[2025-08-05T08:52:18.349+0000] {History_Min.py:52} INFO - ✅ Đã lưu VSG
[2025-08-05T08:52:19.965+0000] {History_Min.py:52} INFO - ✅ Đã lưu VSN
[2025-08-05T08:52:20.237+0000] {History_Min.py:52} INFO - ✅ Đã lưu VST
[2025-08-05T08:52:21.453+0000] {History_Min.py:52} INFO - ✅ Đã lưu VTA
[2025-08-05T08:52:22.754+0000] {History_Min.py:52} INFO - ✅ Đã lưu VTE
[2025-08-05T08:52:23.945+0000] {History_Min.py:52} INFO - ✅ Đã lưu VTG
[2025-08-05T08:52:25.338+0000] {History_Min.py:52} INFO - ✅ Đã lưu VTI
[2025-08-05T08:52:26.096+0000] {History_Min.py:52} INFO - ✅ Đã lưu VTD
[2025-08-05T08:52:27.913+0000] {History_Min.py:52} INFO - ✅ Đã lưu VTL
[2025-08-05T08:52:28.398+0000] {logging_mixin.py:188} INFO - ❌ Không có dữ liệu trong JSON với symbol=VTM
[2025-08-05T08:52:28.401+0000] {History_Min.py:38} WARNING - ⚠️ Không có dữ liệu cho VTM
[2025-08-05T08:52:30.506+0000] {History_Min.py:52} INFO - ✅ Đã lưu VTQ
[2025-08-05T08:52:31.310+0000] {History_Min.py:52} INFO - ✅ Đã lưu VTK
[2025-08-05T08:52:33.108+0000] {History_Min.py:52} INFO - ✅ Đã lưu VTS
[2025-08-05T08:52:33.327+0000] {History_Min.py:52} INFO - ✅ Đã lưu VTR
[2025-08-05T08:52:33.847+0000] {History_Min.py:52} INFO - ✅ Đã lưu VTX
[2025-08-05T08:52:35.913+0000] {History_Min.py:52} INFO - ✅ Đã lưu VVN
[2025-08-05T08:52:36.161+0000] {History_Min.py:52} INFO - ✅ Đã lưu VUA
[2025-08-05T08:52:36.565+0000] {History_Min.py:52} INFO - ✅ Đã lưu VVS
[2025-08-05T08:52:38.462+0000] {History_Min.py:52} INFO - ✅ Đã lưu VW3
[2025-08-05T08:52:38.636+0000] {History_Min.py:52} INFO - ✅ Đã lưu VWS
[2025-08-05T08:52:39.045+0000] {History_Min.py:52} INFO - ✅ Đã lưu VXB
[2025-08-05T08:52:41.039+0000] {History_Min.py:52} INFO - ✅ Đã lưu VXP
[2025-08-05T08:52:41.114+0000] {History_Min.py:52} INFO - ✅ Đã lưu VXT
[2025-08-05T08:52:41.791+0000] {History_Min.py:52} INFO - ✅ Đã lưu WSB
[2025-08-05T08:52:43.701+0000] {History_Min.py:52} INFO - ✅ Đã lưu X26
[2025-08-05T08:52:44.087+0000] {logging_mixin.py:188} INFO - ❌ Không có dữ liệu trong JSON với symbol=X77
[2025-08-05T08:52:44.092+0000] {History_Min.py:38} WARNING - ⚠️ Không có dữ liệu cho X77
[2025-08-05T08:52:44.103+0000] {History_Min.py:52} INFO - ✅ Đã lưu WTC
[2025-08-05T08:52:46.268+0000] {History_Min.py:52} INFO - ✅ Đã lưu XDH
[2025-08-05T08:52:46.660+0000] {History_Min.py:52} INFO - ✅ Đã lưu XHC
[2025-08-05T08:52:46.684+0000] {History_Min.py:52} INFO - ✅ Đã lưu XLV
[2025-08-05T08:52:49.301+0000] {History_Min.py:52} INFO - ✅ Đã lưu XMP
[2025-08-05T08:52:49.381+0000] {History_Min.py:52} INFO - ✅ Đã lưu XMD
[2025-08-05T08:52:49.811+0000] {History_Min.py:52} INFO - ✅ Đã lưu XMC
[2025-08-05T08:52:52.033+0000] {History_Min.py:52} INFO - ✅ Đã lưu YBC
[2025-08-05T08:52:52.279+0000] {History_Min.py:52} INFO - ✅ Đã lưu XPH
[2025-08-05T08:52:52.506+0000] {History_Min.py:52} INFO - ✅ Đã lưu YTC
[2025-08-05T08:52:52.511+0000] {History_Min.py:81} INFO - ✅ Tổng số mã xử lý: 1610
[2025-08-05T08:52:52.511+0000] {History_Min.py:82} INFO - ❌ Tổng số lỗi: 49
[2025-08-05T08:52:52.512+0000] {History_Min.py:85} WARNING - 📛 Chi tiết các mã bị lỗi:
[2025-08-05T08:52:52.512+0000] {History_Min.py:87} WARNING - ⚠️ Không có dữ liệu cho FUEBFVND
[2025-08-05T08:52:52.512+0000] {History_Min.py:87} WARNING - ⚠️ Không có dữ liệu cho AMD
[2025-08-05T08:52:52.513+0000] {History_Min.py:87} WARNING - ⚠️ Không có dữ liệu cho ART
[2025-08-05T08:52:52.513+0000] {History_Min.py:87} WARNING - ⚠️ Không có dữ liệu cho ASA
[2025-08-05T08:52:52.513+0000] {History_Min.py:87} WARNING - ⚠️ Không có dữ liệu cho BCV
[2025-08-05T08:52:52.514+0000] {History_Min.py:87} WARNING - ⚠️ Không có dữ liệu cho CMK
[2025-08-05T08:52:52.514+0000] {History_Min.py:87} WARNING - ⚠️ Không có dữ liệu cho CMP
[2025-08-05T08:52:52.514+0000] {History_Min.py:87} WARNING - ⚠️ Không có dữ liệu cho CNA
[2025-08-05T08:52:52.515+0000] {History_Min.py:87} WARNING - ⚠️ Không có dữ liệu cho CPH
[2025-08-05T08:52:52.515+0000] {History_Min.py:87} WARNING - ⚠️ Không có dữ liệu cho CTA
[2025-08-05T08:52:52.515+0000] {History_Min.py:87} WARNING - ⚠️ Không có dữ liệu cho DZM
[2025-08-05T08:52:52.515+0000] {History_Min.py:87} WARNING - ⚠️ Không có dữ liệu cho FBA
[2025-08-05T08:52:52.516+0000] {History_Min.py:87} WARNING - ⚠️ Không có dữ liệu cho FBC
[2025-08-05T08:52:52.516+0000] {History_Min.py:87} WARNING - ⚠️ Không có dữ liệu cho FLC
[2025-08-05T08:52:52.516+0000] {History_Min.py:87} WARNING - ⚠️ Không có dữ liệu cho FTI
[2025-08-05T08:52:52.517+0000] {History_Min.py:87} WARNING - ⚠️ Không có dữ liệu cho GAB
[2025-08-05T08:52:52.517+0000] {History_Min.py:87} WARNING - ⚠️ Không có dữ liệu cho HAI
[2025-08-05T08:52:52.517+0000] {History_Min.py:87} WARNING - ⚠️ Không có dữ liệu cho HDS
[2025-08-05T08:52:52.518+0000] {History_Min.py:87} WARNING - ⚠️ Không có dữ liệu cho HNR
[2025-08-05T08:52:52.518+0000] {History_Min.py:87} WARNING - ⚠️ Không có dữ liệu cho HVG
[2025-08-05T08:52:52.518+0000] {History_Min.py:87} WARNING - ⚠️ Không có dữ liệu cho KAC
[2025-08-05T08:52:52.518+0000] {History_Min.py:87} WARNING - ⚠️ Không có dữ liệu cho KLF
[2025-08-05T08:52:52.519+0000] {History_Min.py:87} WARNING - ⚠️ Không có dữ liệu cho KWA
[2025-08-05T08:52:52.519+0000] {History_Min.py:87} WARNING - ⚠️ Không có dữ liệu cho MBN
[2025-08-05T08:52:52.519+0000] {History_Min.py:87} WARNING - ⚠️ Không có dữ liệu cho MDA
[2025-08-05T08:52:52.520+0000] {History_Min.py:87} WARNING - ⚠️ Không có dữ liệu cho MES
[2025-08-05T08:52:52.520+0000] {History_Min.py:87} WARNING - ⚠️ Không có dữ liệu cho MHL
[2025-08-05T08:52:52.520+0000] {History_Min.py:87} WARNING - ⚠️ Không có dữ liệu cho MIM
[2025-08-05T08:52:52.520+0000] {History_Min.py:87} WARNING - ⚠️ Không có dữ liệu cho MTB
[2025-08-05T08:52:52.521+0000] {History_Min.py:87} WARNING - ⚠️ Không có dữ liệu cho MTX
[2025-08-05T08:52:52.521+0000] {History_Min.py:87} WARNING - ⚠️ Không có dữ liệu cho NDF
[2025-08-05T08:52:52.521+0000] {History_Min.py:87} WARNING - ⚠️ Không có dữ liệu cho NLS
[2025-08-05T08:52:52.522+0000] {History_Min.py:87} WARNING - ⚠️ Không có dữ liệu cho PQN
[2025-08-05T08:52:52.522+0000] {History_Min.py:87} WARNING - ⚠️ Không có dữ liệu cho PX1
[2025-08-05T08:52:52.522+0000] {History_Min.py:87} WARNING - ⚠️ Không có dữ liệu cho PXC
[2025-08-05T08:52:52.522+0000] {History_Min.py:87} WARNING - ⚠️ Không có dữ liệu cho SDJ
[2025-08-05T08:52:52.523+0000] {History_Min.py:87} WARNING - ⚠️ Không có dữ liệu cho SVH
[2025-08-05T08:52:52.523+0000] {History_Min.py:87} WARNING - ⚠️ Không có dữ liệu cho TBW
[2025-08-05T08:52:52.523+0000] {History_Min.py:87} WARNING - ⚠️ Không có dữ liệu cho TKA
[2025-08-05T08:52:52.524+0000] {History_Min.py:87} WARNING - ⚠️ Không có dữ liệu cho TQW
[2025-08-05T08:52:52.524+0000] {History_Min.py:87} WARNING - ⚠️ Không có dữ liệu cho TS4
[2025-08-05T08:52:52.524+0000] {History_Min.py:87} WARNING - ⚠️ Không có dữ liệu cho TTB
[2025-08-05T08:52:52.525+0000] {History_Min.py:87} WARNING - ⚠️ Không có dữ liệu cho TTZ
[2025-08-05T08:52:52.525+0000] {History_Min.py:87} WARNING - ⚠️ Không có dữ liệu cho VCE
[2025-08-05T08:52:52.525+0000] {History_Min.py:87} WARNING - ⚠️ Không có dữ liệu cho VDB
[2025-08-05T08:52:52.525+0000] {History_Min.py:87} WARNING - ⚠️ Không có dữ liệu cho VKP
[2025-08-05T08:52:52.526+0000] {History_Min.py:87} WARNING - ⚠️ Không có dữ liệu cho VMA
[2025-08-05T08:52:52.526+0000] {History_Min.py:87} WARNING - ⚠️ Không có dữ liệu cho VTM
[2025-08-05T08:52:52.526+0000] {History_Min.py:87} WARNING - ⚠️ Không có dữ liệu cho X77
[2025-08-05T08:52:52.527+0000] {History_Min.py:92} INFO - 🎉 Hoàn thành cập nhật tất cả mã.
